Palabra,Frecuencia,Sentimiento
wing,4,Neutral
hasnt,4,Neutral
key,4,Neutral
demo,4,Neutral
remind,4,Neutral
van,4,Neutral
expecting,4,Neutral
prayer,4,Neutral
declared,4,Neutral
certain,4,Neutral
presented,4,Neutral
sought,4,Neutral
cast,4,Neutral
ruined,4,Negativa
winner,4,Positiva
empty,4,Neutral
jdv,4,Neutral
informed,4,Neutral
style,4,Neutral
speaker,4,Neutral
swing,4,Neutral
palestinian,4,Neutral
إذا,4,Neutral
من,4,Neutral
cabinet,4,Neutral
ugh,4,Negativa
byron,4,Neutral
donalds,4,Neutral
lawyer,4,Neutral
bathroom,4,Neutral
mute,4,Neutral
conald,4,Neutral
legally,4,Neutral
pronoun,4,Neutral
meme,3,Neutral
belive,3,Neutral
judge,3,Neutral
marry,3,Neutral
leaving,3,Neutral
institution,3,Neutral
andrew,3,Neutral
nationalist,3,Neutral
elitist,3,Neutral
socalled,3,Neutral
tech,3,Neutral
kiss,3,Neutral
stealing,3,Negativa
fierce,3,Negativa
ted,3,Neutral
trusting,3,Positiva
willing,3,Positiva
hispanic,3,Neutral
train,3,Neutral
cared,3,Neutral
rome,3,Neutral
moreover,3,Neutral
imo,3,Neutral
mentioned,3,Neutral
fooled,3,Negativa
equally,3,Neutral
incredibly,3,Positiva
pastor,3,Neutral
phony,3,Negativa
havent,3,Neutral
bizarre,3,Negativa
draft,3,Neutral
die,3,Negativa
mile,3,Neutral
struggled,3,Negativa
historic,3,Neutral
funded,3,Neutral
screw,3,Neutral
minded,3,Neutral
majority,3,Neutral
moved,3,Neutral
division,3,Neutral
surprise,3,Neutral
previously,3,Neutral
deserve,3,Neutral
needle,3,Neutral
collective,3,Neutral
holding,3,Neutral
min,3,Neutral
respond,3,Neutral
x,3,Neutral
drilling,3,Neutral
profit,3,Neutral
silly,3,Negativa
pet,3,Neutral
fourth,3,Neutral
estate,3,Neutral
owned,3,Neutral
prevent,3,Neutral
electric,3,Neutral
cold,3,Negativa
weather,3,Neutral
range,3,Neutral
lesson,3,Neutral
research,3,Neutral
failure,3,Negativa
gas,3,Neutral
fixed,3,Neutral
limited,3,Negativa
answering,3,Neutral
strike,3,Negativa
warming,3,Neutral
teleprompter,3,Neutral
alternative,3,Neutral
abusive,3,Negativa
situation,3,Neutral
ex,3,Neutral
prosecuted,3,Neutral
dirt,3,Negativa
environment,3,Neutral
theyve,3,Neutral
market,3,Neutral
rep,3,Neutral
medicare,3,Neutral
soviet,3,Neutral
communism,3,Neutral
florida,3,Neutral
started,3,Neutral
pollution,3,Neutral
menace,3,Negativa
civilized,3,Neutral
hopefully,3,Neutral
prevail,3,Neutral
destroying,3,Neutral
direct,3,Neutral
expressed,3,Neutral
increased,3,Neutral
convincing,3,Positiva
picture,3,Neutral
censorship,3,Neutral
delusional,3,Negativa
water,3,Neutral
crop,3,Neutral
govt,3,Neutral
netanyahu,3,Neutral
proven,3,Positiva
despite,3,Neutral
showed,3,Neutral
multiple,3,Neutral
mostly,3,Neutral
cover,3,Neutral
neither,3,Neutral
board,3,Neutral
fast,3,Positiva
register,3,Neutral
appointment,3,Neutral
schedule,3,Neutral
southern,3,Neutral
anywhere,3,Neutral
credit,3,Neutral
wtf,3,Neutral
dropped,3,Neutral
hill,3,Neutral
spoken,3,Neutral
mass,3,Neutral
girl,3,Neutral
pump,3,Neutral
eating,3,Neutral
determined,3,Neutral
nationwide,3,Neutral
exception,3,Neutral
incest,3,Neutral
sanity,3,Neutral
haiti,3,Neutral
aint,3,Neutral
ensure,3,Neutral
urge,3,Neutral
message,3,Neutral
whether,3,Neutral
branch,3,Neutral
spell,3,Neutral
dying,3,Negativa
housing,3,Neutral
presumably,3,Neutral
fentanyl,3,Neutral
factor,3,Neutral
ai,3,Neutral
raise,3,Neutral
basic,3,Neutral
nc,3,Neutral
nd,3,Neutral
thumb,3,Neutral
possibly,3,Neutral
count,3,Neutral
toast,3,Neutral
gaslighting,3,Neutral
ron,3,Neutral
lincoln,3,Neutral
thread,3,Neutral
wwii,3,Neutral
supportive,3,Positiva
drawn,3,Neutral
teach,3,Neutral
grandfather,3,Neutral
af,3,Neutral
tuesday,3,Neutral
battle,3,Neutral
ww,3,Neutral
spent,3,Neutral
chief,3,Neutral
easily,3,Neutral
personally,3,Neutral
recommend,3,Positiva
stopped,3,Neutral
interrupting,3,Neutral
decide,3,Neutral
repeat,3,Neutral
anchor,3,Neutral
caitlin,3,Neutral
incite,3,Negativa
anger,3,Negativa
keith,3,Neutral
irritating,3,Negativa
hahaha,3,Neutral
us,3,Neutral
pocket,3,Neutral
thrown,3,Neutral
dishonest,3,Negativa
haha,3,Neutral
referring,3,Neutral
aged,3,Neutral
cute,3,Positiva
increase,3,Neutral
yellow,3,Neutral
bannon,3,Neutral
theory,3,Neutral
near,3,Neutral
coup,3,Neutral
unamerican,3,Neutral
hung,3,Negativa
useful,3,Positiva
emotional,3,Neutral
plain,3,Neutral
happening,3,Neutral
relevant,3,Neutral
gift,3,Neutral
answered,3,Neutral
brings,3,Neutral
staff,3,Neutral
beyond,3,Neutral
main,3,Neutral
medias,3,Neutral
bye,3,Neutral
jackass,3,Neutral
messed,3,Negativa
hillary,3,Neutral
commie,3,Neutral
aka,3,Neutral
timmy,3,Neutral
w,3,Neutral
scum,3,Negativa
otherwise,3,Neutral
hole,3,Neutral
controlled,3,Neutral
hateful,3,Negativa
finished,3,Neutral
waiting,3,Neutral
ambitious,3,Positiva
happens,3,Neutral
reporting,3,Neutral
ew,3,Neutral
mongering,3,Neutral
bullshit,3,Negativa
died,3,Negativa
genius,3,Positiva
committed,3,Neutral
seed,3,Neutral
divided,3,Neutral
sold,3,Neutral
anyway,3,Neutral
aspiration,3,Positiva
fluffing,3,Neutral
honorable,3,Positiva
stolen,3,Negativa
mandel,3,Neutral
vd,3,Neutral
skeptical,3,Negativa
clinton,3,Neutral
beast,3,Neutral
quickly,3,Neutral
step,3,Neutral
analysis,3,Neutral
classical,3,Neutral
tolerance,3,Neutral
barely,3,Neutral
interrupted,3,Neutral
rigged,3,Neutral
correctly,3,Positiva
trillion,3,Neutral
debt,3,Negativa
pregnancy,3,Neutral
perhaps,3,Neutral
classy,3,Positiva
alot,3,Neutral
millionaire,3,Neutral
unfortunately,3,Negativa
science,3,Neutral
design,3,Neutral
met,3,Neutral
dirty,3,Negativa
edit,3,Neutral
lunatic,3,Negativa
npc,3,Neutral
dynamic,3,Positiva
german,3,Neutral
helping,3,Positiva
disagree,3,Negativa
admitting,3,Neutral
roll,3,Neutral
everywhere,3,Neutral
blindly,3,Neutral
report,3,Neutral
released,3,Neutral
rig,3,Neutral
remembers,3,Neutral
fun,3,Positiva
offender,3,Negativa
agent,3,Neutral
believed,3,Neutral
appears,3,Neutral
wealthy,3,Positiva
clap,3,Neutral
switch,3,Neutral
adolf,3,Neutral
obsessed,3,Neutral
dam,3,Neutral
display,3,Neutral
described,3,Neutral
narcissist,3,Neutral
deserves,3,Neutral
frightening,3,Negativa
appear,3,Neutral
chooses,3,Neutral
inappropriate,3,Negativa
sexual,3,Neutral
directed,3,Neutral
furniture,3,Neutral
sale,3,Neutral
prison,3,Negativa
worship,3,Neutral
author,3,Neutral
afford,3,Positiva
honor,3,Positiva
morgan,3,Neutral
loaded,3,Neutral
impressive,3,Positiva
pakistan,3,Neutral
bro,3,Neutral
repeated,3,Neutral
tank,3,Negativa
theil,3,Neutral
eight,3,Neutral
older,3,Neutral
momma,3,Neutral
representative,3,Neutral
appalachia,3,Neutral
contempt,3,Negativa
fist,3,Negativa
finger,3,Neutral
repent,3,Neutral
valley,3,Neutral
rino,3,Neutral
chat,3,Neutral
lock,3,Neutral
opposition,3,Negativa
chris,3,Neutral
miss,3,Negativa
platform,3,Neutral
october,3,Neutral
focus,3,Neutral
bangladesh,3,Neutral
hoping,3,Neutral
wave,3,Neutral
immature,3,Negativa
nailed,3,Neutral
drain,3,Negativa
indeed,3,Neutral
spoke,3,Neutral
brought,3,Neutral
causing,3,Neutral
block,3,Neutral
joy,3,Positiva
dj,3,Neutral
uk,3,Neutral
alex,3,Neutral
scare,3,Negativa
asset,3,Neutral
youth,3,Neutral
neighbor,3,Neutral
clueless,3,Negativa
pedophile,3,Neutral
kennedy,3,Neutral
conviction,3,Neutral
greatness,3,Positiva
whove,3,Neutral
failing,3,Negativa
organization,3,Neutral
lbc,3,Neutral
neocon,3,Neutral
suspect,3,Negativa
po,3,Neutral
pres,3,Neutral
headed,3,Neutral
wise,3,Positiva
although,3,Neutral
button,3,Neutral
ambassador,3,Neutral
recently,3,Neutral
advisor,3,Neutral
deport,3,Neutral
sen,3,Neutral
smell,3,Negativa
btw,3,Neutral
existence,3,Neutral
accurate,3,Positiva
quote,3,Neutral
dammit,3,Neutral
hero,3,Positiva
english,3,Neutral
beforehand,3,Neutral
hostile,3,Negativa
crooked,3,Negativa
tonight,3,Neutral
trap,3,Negativa
manipulate,3,Negativa
website,3,Neutral
negative,3,Negativa
reading,3,Neutral
ta,3,Neutral
fda,3,Neutral
approval,3,Positiva
related,3,Neutral
decided,3,Neutral
unlike,3,Neutral
reasonable,3,Positiva
angry,3,Negativa
skull,3,Neutral
endorses,3,Positiva
grew,3,Neutral
growing,3,Neutral
whoever,3,Neutral
chameleon,3,Neutral
ad,3,Neutral
petty,3,Negativa
heck,3,Negativa
ground,3,Neutral
aid,3,Neutral
context,3,Neutral
pushing,3,Neutral
pushed,3,Neutral
california,3,Neutral
reflect,3,Neutral
miller,3,Neutral
test,3,Neutral
relax,3,Neutral
ran,3,Neutral
bright,3,Positiva
movie,3,Neutral
chapter,3,Neutral
declaration,3,Neutral
guarantee,3,Positiva
thereof,3,Neutral
inalienable,3,Neutral
establish,3,Neutral
authority,3,Neutral
horn,3,Neutral
observance,3,Neutral
regard,3,Positiva
respected,3,Neutral
desire,3,Neutral
remove,3,Neutral
thus,3,Neutral
toward,3,Neutral
grocery,3,Neutral
store,3,Neutral
texas,3,Neutral
carlson,3,Neutral
track,3,Neutral
lick,3,Neutral
goodbye,3,Neutral
gotten,3,Neutral
ignorance,3,Negativa
gi,3,Neutral
shoot,3,Neutral
discrimination,3,Negativa
non,3,Neutral
immediately,3,Neutral
globalists,3,Neutral
improvement,3,Positiva
advance,3,Neutral
event,3,Neutral
approach,3,Neutral
sadly,3,Negativa
dewine,3,Neutral
yesterday,3,Neutral
لم,3,Neutral
ان,3,Neutral
سوف,3,Neutral
لا,3,Neutral
selected,3,Neutral
haley,3,Neutral
captain,3,Neutral
horse,3,Neutral
noxious,3,Negativa
behalf,3,Neutral
struggling,3,Negativa
ppl,3,Neutral
rom,3,Neutral
height,3,Neutral
carson,3,Neutral
marco,3,Neutral
skip,3,Neutral
bidenharris,3,Neutral
amendment,3,Neutral
shutdown,3,Neutral
fresh,3,Positiva
special,3,Neutral
cliff,3,Neutral
bald,3,Neutral
skunk,3,Neutral
twist,3,Negativa
return,3,Neutral
kristen,3,Neutral
andy,3,Neutral
referred,3,Neutral
jorkin,3,Neutral
depeanus,3,Neutral
century,3,Neutral
paint,2,Neutral
ca,2,Neutral
homeless,2,Neutral
loved,2,Positiva
learning,2,Neutral
machine,2,Neutral
dismantle,2,Neutral
admired,2,Neutral
hollywood,2,Neutral
trained,2,Neutral
parrot,2,Neutral
transition,2,Neutral
med,2,Neutral
truthful,2,Positiva
generous,2,Positiva
category,2,Neutral
listed,2,Neutral
cruz,2,Neutral
sabotage,2,Negativa
flop,2,Neutral
derailment,2,Neutral
palenstine,2,Neutral
food,2,Neutral
aware,2,Neutral
freely,2,Neutral
associated,2,Neutral
photo,2,Neutral
drag,2,Negativa
reminds,2,Neutral
concerning,2,Neutral
burning,2,Negativa
reelected,2,Neutral
forbid,2,Negativa
shouldve,2,Neutral
hot,2,Positiva
missed,2,Negativa
demeanor,2,Neutral
surprising,2,Neutral
shocking,2,Negativa
unethical,2,Negativa
trait,2,Neutral
intellectually,2,Neutral
thst,2,Neutral
diet,2,Neutral
dew,2,Neutral
earring,2,Neutral
wear,2,Neutral
conservatism,2,Neutral
understands,2,Neutral
ego,2,Neutral
cheese,2,Neutral
sown,2,Neutral
hatred,2,Negativa
dictate,2,Neutral
direction,2,Neutral
revelation,2,Positiva
sincerely,2,Positiva
detail,2,Neutral
vein,2,Neutral
cultural,2,Neutral
ail,2,Negativa
theyll,2,Neutral
entertain,2,Positiva
tear,2,Neutral
preventing,2,Neutral
intentionally,2,Neutral
production,2,Neutral
gasoline,2,Neutral
drill,2,Neutral
tired,2,Negativa
insert,2,Neutral
discussion,2,Neutral
quarter,2,Neutral
bankowned,2,Neutral
foe,2,Negativa
freezing,2,Negativa
angeles,2,Neutral
chicagoarea,2,Neutral
stranded,2,Neutral
several,2,Neutral
include,2,Neutral
infrastructure,2,Neutral
broken,2,Negativa
expensive,2,Negativa
speed,2,Neutral
switching,2,Neutral
gaspowered,2,Neutral
electricity,2,Neutral
premium,2,Neutral
electrical,2,Neutral
major,2,Neutral
maintenance,2,Neutral
require,2,Neutral
anxiety,2,Negativa
difficulty,2,Negativa
finding,2,Neutral
regurgitating,2,Neutral
smear,2,Negativa
professor,2,Neutral
measure,2,Neutral
atmosphere,2,Neutral
commenting,2,Neutral
shed,2,Neutral
tied,2,Neutral
partner,2,Neutral
homework,2,Neutral
mn,2,Neutral
rambling,2,Neutral
hundred,2,Neutral
drought,2,Negativa
flood,2,Neutral
unregulated,2,Neutral
unemployment,2,Neutral
budget,2,Neutral
labor,2,Neutral
sun,2,Neutral
heat,2,Neutral
music,2,Neutral
trumpism,2,Neutral
manipulation,2,Negativa
masterclass,2,Neutral
solar,2,Neutral
farm,2,Neutral
active,2,Neutral
exchange,2,Neutral
humor,2,Positiva
shared,2,Neutral
upbringing,2,Neutral
facing,2,Neutral
effectively,2,Positiva
reduce,2,Neutral
administer,2,Neutral
whereas,2,Neutral
frame,2,Neutral
registered,2,Neutral
independent,2,Neutral
enters,2,Neutral
odonnell,2,Neutral
stomach,2,Neutral
discourse,2,Neutral
dr,2,Neutral
west,2,Neutral
fell,2,Negativa
potato,2,Neutral
negotiated,2,Neutral
september,2,Neutral
whose,2,Neutral
successfully,2,Positiva
delivered,2,Neutral
explaining,2,Neutral
leaning,2,Neutral
palestine,2,Neutral
river,2,Neutral
complain,2,Negativa
leave,2,Neutral
faced,2,Neutral
feminism,2,Neutral
shape,2,Neutral
treated,2,Neutral
admission,2,Neutral
entry,2,Neutral
central,2,Neutral
northern,2,Neutral
mexican,2,Neutral
opportunity,2,Neutral
natural,2,Neutral
sustain,2,Neutral
code,2,Neutral
expanding,2,Neutral
expand,2,Neutral
genocide,2,Negativa
north,2,Neutral
alien,2,Neutral
expression,2,Neutral
gentleman,2,Neutral
poland,2,Neutral
temper,2,Negativa
aggressive,2,Negativa
summer,2,Neutral
knowledgeable,2,Positiva
cheap,2,Negativa
preserve,2,Neutral
divisive,2,Negativa
haitian,2,Neutral
criticized,2,Negativa
roadblock,2,Neutral
fiscal,2,Neutral
tramp,2,Negativa
defeat,2,Positiva
defeated,2,Positiva
manipulating,2,Neutral
crucial,2,Neutral
fought,2,Neutral
remains,2,Neutral
swore,2,Neutral
strength,2,Neutral
serving,2,Neutral
armed,2,Neutral
poll,2,Neutral
meaning,2,Neutral
via,2,Neutral
baron,2,Neutral
builder,2,Neutral
construction,2,Neutral
chain,2,Neutral
sole,2,Neutral
workforce,2,Neutral
fed,2,Neutral
neighborhood,2,Neutral
filled,2,Neutral
reduced,2,Neutral
eliminated,2,Neutral
screen,2,Neutral
television,2,Neutral
generated,2,Neutral
imported,2,Neutral
heavenly,2,Positiva
presence,2,Neutral
holy,2,Positiva
corin,2,Neutral
matt,2,Neutral
timo,2,Neutral
nose,2,Neutral
manufacturing,2,Neutral
overseas,2,Neutral
labour,2,Neutral
technology,2,Neutral
actor,2,Neutral
mf,2,Neutral
walzs,2,Neutral
pop,2,Neutral
mayor,2,Neutral
karen,2,Neutral
entitled,2,Neutral
till,2,Neutral
homosexual,2,Neutral
gov,2,Neutral
reception,2,Neutral
sounded,2,Neutral
attendee,2,Neutral
describes,2,Neutral
idk,2,Neutral
hailey,2,Neutral
vision,2,Neutral
blag,2,Neutral
mein,2,Neutral
kampf,2,Neutral
boat,2,Neutral
seek,2,Neutral
hop,2,Neutral
soldier,2,Neutral
ii,2,Neutral
greeting,2,Neutral
assaulted,2,Neutral
overturn,2,Negativa
nut,2,Neutral
kaitlin,2,Neutral
mirror,2,Neutral
bubble,2,Neutral
podcast,2,Neutral
finest,2,Positiva
torture,2,Negativa
representation,2,Neutral
cook,2,Neutral
bait,2,Negativa
elsewhere,2,Neutral
collis,2,Neutral
worried,2,Negativa
fucking,2,Negativa
attempted,2,Neutral
refuse,2,Negativa
produce,2,Neutral
continuing,2,Neutral
embraced,2,Neutral
threatened,2,Neutral
rudy,2,Neutral
steve,2,Neutral
peacefully,2,Positiva
driven,2,Neutral
conspiracy,2,Negativa
regime,2,Neutral
electoral,2,Neutral
duo,2,Neutral
sat,2,Neutral
incompetent,2,Negativa
sticking,2,Neutral
focused,2,Neutral
appearance,2,Neutral
cruel,2,Negativa
shooting,2,Neutral
account,2,Neutral
hack,2,Negativa
proved,2,Neutral
arrogant,2,Negativa
goat,2,Neutral
allowing,2,Neutral
compete,2,Neutral
donold,2,Neutral
enjoy,2,Positiva
falling,2,Negativa
warhalks,2,Neutral
chaney,2,Neutral
dat,2,Neutral
bed,2,Neutral
master,2,Positiva
credibility,2,Neutral
thankful,2,Positiva
thanksgiving,2,Neutral
spine,2,Neutral
hello,2,Neutral
crush,2,Negativa
soooooo,2,Neutral
somebody,2,Neutral
strongest,2,Positiva
nominee,2,Neutral
attached,2,Neutral
grandpa,2,Neutral
caused,2,Neutral
reign,2,Neutral
incompetence,2,Negativa
slogan,2,Neutral
l,2,Neutral
achieved,2,Neutral
parasite,2,Negativa
bestie,2,Neutral
manipulated,2,Neutral
sucking,2,Neutral
assume,2,Neutral
oppression,2,Negativa
blackrock,2,Neutral
ect,2,Neutral
bernie,2,Neutral
evidence,2,Neutral
half,2,Neutral
endless,2,Neutral
colour,2,Neutral
centrist,2,Neutral
hanging,2,Neutral
libertarian,2,Neutral
note,2,Neutral
unplanned,2,Neutral
arguing,2,Neutral
everytime,2,Neutral
difficult,2,Negativa
experiencing,2,Neutral
checker,2,Neutral
park,2,Neutral
clone,2,Neutral
scrub,2,Neutral
nuclear,2,Neutral
accuse,2,Negativa
impeached,2,Neutral
license,2,Neutral
citizenship,2,Neutral
vancetrump,2,Neutral
crossing,2,Neutral
bunch,2,Neutral
ac,2,Neutral
outlaw,2,Negativa
threatening,2,Negativa
irresponsible,2,Negativa
staying,2,Neutral
upcoming,2,Neutral
disappointment,2,Negativa
smooth,2,Positiva
daily,2,Neutral
prosperous,2,Positiva
beside,2,Neutral
intention,2,Neutral
dictatorship,2,Neutral
educate,2,Neutral
wth,2,Neutral
plant,2,Neutral
demagogue,2,Neutral
weasel,2,Neutral
betting,2,Neutral
gullible,2,Negativa
lover,2,Positiva
community,2,Neutral
added,2,Neutral
shooter,2,Neutral
deplorable,2,Negativa
hilary,2,Neutral
payer,2,Neutral
insulting,2,Negativa
create,2,Neutral
separate,2,Neutral
abuse,2,Negativa
recall,2,Neutral
exemplified,2,Neutral
ignoring,2,Neutral
opportunist,2,Neutral
relevance,2,Neutral
applaud,2,Positiva
effort,2,Neutral
unburdened,2,Neutral
numerous,2,Neutral
harping,2,Neutral
medical,2,Neutral
shave,2,Neutral
wig,2,Neutral
unity,2,Positiva
phenomenal,2,Positiva
investigated,2,Neutral
vocal,2,Neutral
defense,2,Neutral
genuine,2,Positiva
handmaid,2,Neutral
flopping,2,Neutral
perspective,2,Neutral
butler,2,Neutral
soiled,2,Neutral
diaper,2,Neutral
canada,2,Neutral
disrespect,2,Negativa
disqualified,2,Neutral
cnns,2,Neutral
cheat,2,Negativa
manner,2,Neutral
weight,2,Neutral
kamal,2,Neutral
progressed,2,Neutral
poisoned,2,Neutral
inferior,2,Negativa
daniel,2,Neutral
gross,2,Negativa
irony,2,Negativa
disagrees,2,Negativa
impact,2,Neutral
slick,2,Positiva
ashley,2,Neutral
entering,2,Neutral
rd,2,Neutral
conference,2,Neutral
blocked,2,Neutral
sycophant,2,Neutral
praise,2,Positiva
kim,2,Neutral
cheated,2,Negativa
goal,2,Neutral
department,2,Neutral
executive,2,Neutral
surround,2,Neutral
netflix,2,Neutral
fund,2,Neutral
convinced,2,Neutral
hiding,2,Neutral
hide,2,Neutral
fdic,2,Neutral
investor,2,Neutral
address,2,Neutral
rebuild,2,Neutral
divide,2,Neutral
racism,2,Negativa
ruining,2,Negativa
elect,2,Neutral
dealer,2,Neutral
surname,2,Neutral
within,2,Neutral
stock,2,Neutral
bankruptcy,2,Neutral
strongly,2,Neutral
kkk,2,Neutral
path,2,Neutral
attitude,2,Neutral
grant,2,Neutral
deceived,2,Neutral
moscow,2,Neutral
ukrainian,2,Neutral
weakling,2,Neutral
dense,2,Negativa
disease,2,Neutral
pain,2,Negativa
held,2,Neutral
appalachian,2,Neutral
closed,2,Neutral
pointing,2,Neutral
visit,2,Neutral
grandmother,2,Neutral
semper,2,Neutral
fi,2,Neutral
monday,2,Neutral
saturday,2,Neutral
bowing,2,Neutral
gained,2,Positiva
blackmailed,2,Neutral
getters,2,Neutral
terrifying,2,Neutral
ohioan,2,Neutral
bollyn,2,Neutral
uncensored,2,Neutral
sister,2,Neutral
embarrassment,2,Negativa
clip,2,Neutral
dummacrats,2,Neutral
melania,2,Neutral
touched,2,Neutral
pregnant,2,Neutral
prosper,2,Positiva
legitimate,2,Neutral
allegiance,2,Neutral
understanding,2,Neutral
text,2,Neutral
founding,2,Neutral
champion,2,Positiva
interpretation,2,Neutral
hunt,2,Neutral
hospital,2,Neutral
seven,2,Neutral
hired,2,Neutral
dream,2,Neutral
avenger,2,Neutral
regulate,2,Neutral
agency,2,Neutral
hypocrisy,2,Negativa
tweet,2,Neutral
reproductive,2,Neutral
worry,2,Negativa
disagreeing,2,Negativa
friendship,2,Neutral
alliance,2,Neutral
limit,2,Negativa
tiffany,2,Neutral
nature,2,Neutral
upsidedown,2,Neutral
offended,2,Neutral
believing,2,Neutral
reverse,2,Neutral
hipacrets,2,Neutral
express,2,Neutral
jordan,2,Neutral
trusted,2,Positiva
suffering,2,Negativa
rocket,2,Neutral
charged,2,Neutral
momentum,2,Neutral
lining,2,Neutral
apologize,2,Neutral
complacent,2,Negativa
ton,2,Neutral
shadow,2,Neutral
retire,2,Neutral
formidable,2,Positiva
disagreement,2,Negativa
thomas,2,Neutral
admitted,2,Neutral
consistently,2,Positiva
advice,2,Neutral
warmongering,2,Neutral
backwards,2,Neutral
mustache,2,Neutral
credible,2,Positiva
classic,2,Positiva
fantasy,2,Neutral
empire,2,Neutral
remain,2,Neutral
six,2,Neutral
realized,2,Neutral
assumption,2,Neutral
endorsement,2,Positiva
butcher,2,Negativa
magas,2,Neutral
sided,2,Neutral
interviewing,2,Neutral
decency,2,Positiva
shake,2,Negativa
candy,2,Neutral
agrees,2,Neutral
palpable,2,Neutral
genuinely,2,Neutral
san,2,Neutral
handling,2,Neutral
clarify,2,Neutral
moderate,2,Neutral
blaming,2,Neutral
specially,2,Neutral
deface,2,Neutral
bornalive,2,Neutral
postbirth,2,Neutral
asks,2,Neutral
embarrassing,2,Negativa
accept,2,Neutral
brennan,2,Neutral
gentle,2,Positiva
judgement,2,Neutral
table,2,Neutral
concerned,2,Negativa
unfairly,2,Negativa
theyd,2,Neutral
spin,2,Neutral
repeatedly,2,Neutral
fail,2,Negativa
curious,2,Neutral
prohibit,2,Negativa
survived,2,Neutral
confused,2,Negativa
sooooo,2,Neutral
delivery,2,Neutral
condom,2,Neutral
slanted,2,Neutral
dictating,2,Neutral
allegedly,2,Neutral
sooo,2,Neutral
entirely,2,Neutral
par,2,Neutral
slimy,2,Neutral
standard,2,Neutral
prefer,2,Positiva
sudden,2,Neutral
priority,2,Neutral
sobriety,2,Neutral
caring,2,Neutral
regular,2,Neutral
landslide,2,Neutral
desperate,2,Negativa
forgiveness,2,Neutral
somehow,2,Neutral
seat,2,Neutral
taught,2,Neutral
knock,2,Negativa
impossible,2,Negativa
strategic,2,Neutral
teeth,2,Neutral
joker,2,Negativa
vid,2,Neutral
explained,2,Neutral
locked,2,Neutral
grasp,2,Neutral
source,2,Neutral
wisdom,2,Positiva
ability,2,Neutral
vence,2,Neutral
waking,2,Neutral
alternate,2,Neutral
elector,2,Neutral
warned,2,Negativa
antifa,2,Neutral
pull,2,Neutral
nixon,2,Neutral
accepted,2,Neutral
requires,2,Neutral
tweeted,2,Neutral
skirt,2,Neutral
injured,2,Neutral
flipping,2,Neutral
selling,2,Neutral
dark,2,Negativa
grudge,2,Negativa
catholic,2,Neutral
selecting,2,Neutral
date,2,Neutral
democraps,2,Neutral
liz,2,Neutral
bottom,2,Neutral
financial,2,Neutral
bullet,2,Neutral
humanity,2,Neutral
third,2,Neutral
brag,2,Neutral
ancestry,2,Neutral
creepiest,2,Neutral
apple,2,Neutral
tree,2,Neutral
genetics,2,Neutral
perverted,2,Negativa
admiration,2,Positiva
insulted,2,Negativa
steven,2,Neutral
bastard,2,Negativa
replace,2,Neutral
bar,2,Neutral
planet,2,Neutral
gene,2,Neutral
richest,2,Neutral
assassinated,2,Neutral
expect,2,Neutral
atrocious,2,Negativa
donnie,2,Neutral
lube,2,Neutral
jewish,2,Neutral
bc,2,Neutral
impressed,2,Positiva
ny,2,Neutral
chanting,2,Neutral
maw,2,Neutral
treason,2,Negativa
grand,2,Positiva
forth,2,Neutral
equal,2,Neutral
endowed,2,Neutral
pursuit,2,Neutral
qualification,2,Neutral
respecting,2,Neutral
prohibiting,2,Neutral
relation,2,Neutral
enactment,2,Neutral
lamblike,2,Neutral
independence,2,Neutral
fundamental,2,Neutral
powerful,2,Positiva
provides,2,Neutral
violation,2,Negativa
enforced,2,Neutral
pure,2,Positiva
dragon,2,Neutral
conflict,2,Negativa
disobedience,2,Negativa
obtain,2,Neutral
element,2,Neutral
harvest,2,Neutral
studied,2,Neutral
suffered,2,Negativa
servant,2,Neutral
calamity,2,Negativa
visitation,2,Neutral
disastrous,2,Negativa
persuade,2,Neutral
provoked,2,Neutral
heaven,2,Positiva
strictly,2,Negativa
present,2,Neutral
ahab,2,Neutral
elijah,2,Neutral
unto,2,Neutral
thy,2,Neutral
ye,2,Neutral
spiritualism,2,Neutral
latter,2,Neutral
sympathy,2,Neutral
foremost,2,Positiva
roman,2,Neutral
unite,2,Neutral
sacrifice,2,Neutral
blamed,2,Neutral
trade,2,Neutral
venture,2,Neutral
capitalist,2,Neutral
graduate,2,Neutral
apart,2,Neutral
tie,2,Neutral
savior,2,Positiva
opposed,2,Neutral
relate,2,Neutral
stone,2,Neutral
benefited,2,Neutral
mount,2,Neutral
migration,2,Neutral
immoral,2,Negativa
bec,2,Neutral
combined,2,Neutral
letter,2,Neutral
insincere,2,Negativa
disingenuous,2,Negativa
yea,2,Neutral
slime,2,Negativa
commentary,2,Neutral
relatable,2,Neutral
gracious,2,Positiva
beloved,2,Positiva
rhino,2,Neutral
regulation,2,Neutral
promised,2,Positiva
nevertrumper,2,Neutral
bashing,2,Negativa
figured,2,Neutral
gap,2,Neutral
correct,2,Positiva
corp,2,Neutral
throwing,2,Neutral
sucker,2,Negativa
surprisingly,2,Neutral
boast,2,Neutral
truck,2,Neutral
broadcast,2,Neutral
card,2,Neutral
pronounced,2,Neutral
popped,2,Neutral
territory,2,Neutral
ruzzia,2,Neutral
ben,2,Neutral
irrelevant,2,Negativa
stunning,2,Positiva
counter,2,Neutral
matalom,2,Neutral
leyte,2,Neutral
philippine,2,Neutral
pri,2,Neutral
