Palabra,Frecuencia,Sentimiento
seek,5,Neutral
situation,5,Neutral
mercy,5,Positiva
sake,5,Neutral
wtf,5,Neutral
proof,5,Neutral
besides,5,Neutral
throwing,5,Neutral
style,5,Neutral
reform,5,Positiva
hillary,5,Neutral
walking,5,Neutral
profanity,5,Negativa
regarding,5,Neutral
dismissed,5,Neutral
whether,5,Neutral
standard,5,Neutral
longer,5,Neutral
honor,5,Positiva
disrespect,5,Negativa
tho,5,Neutral
terrible,5,Negativa
infertility,5,Neutral
rid,5,Neutral
agrees,5,Neutral
sight,5,Neutral
willing,5,Positiva
reproductive,5,Neutral
incompetence,5,Negativa
gotten,5,Neutral
opposite,5,Neutral
special,5,Neutral
gentleman,5,Neutral
luck,5,Positiva
smh,5,Neutral
podcast,5,Neutral
kelly,5,Neutral
underestimate,5,Negativa
recipe,5,Neutral
prime,5,Neutral
inspiring,5,Positiva
jan,5,Neutral
ran,5,Neutral
reaction,5,Neutral
hall,5,Neutral
image,5,Neutral
surprised,5,Neutral
attention,5,Neutral
interaction,5,Neutral
realize,5,Neutral
michelle,5,Neutral
mostly,5,Neutral
player,5,Neutral
ready,5,Positiva
majority,5,Neutral
yea,5,Neutral
planet,5,Neutral
wanting,5,Neutral
argument,5,Neutral
pretend,5,Negativa
projecting,5,Neutral
transgender,5,Neutral
wan,5,Neutral
hopefully,5,Neutral
animal,5,Neutral
mark,5,Neutral
joined,5,Neutral
otherwise,5,Neutral
stimpy,5,Neutral
advertisement,5,Neutral
famous,5,Positiva
chris,5,Neutral
camp,5,Neutral
several,5,Neutral
hello,5,Neutral
nature,5,Neutral
large,5,Neutral
everybody,5,Neutral
meal,5,Neutral
officer,5,Neutral
drunk,5,Negativa
sympathy,5,Neutral
taught,5,Neutral
agent,5,Neutral
convention,5,Neutral
certainly,5,Neutral
cat,5,Neutral
shot,5,Neutral
online,5,Neutral
vile,5,Negativa
attacked,5,Neutral
note,5,Neutral
surely,5,Neutral
barely,5,Neutral
lovely,5,Positiva
incredible,5,Positiva
shop,5,Neutral
commit,5,Neutral
average,5,Neutral
slap,5,Negativa
german,5,Neutral
burned,5,Negativa
admitted,5,Neutral
shortage,5,Negativa
committed,5,Neutral
ability,5,Neutral
data,5,Neutral
bottom,5,Neutral
horse,5,Neutral
mandatory,5,Neutral
monster,5,Negativa
blah,5,Negativa
protest,5,Negativa
toward,5,Neutral
kick,5,Neutral
despicable,5,Negativa
ice,5,Neutral
wisdom,5,Positiva
holding,5,Neutral
canada,5,Neutral
compared,5,Neutral
liked,5,Positiva
proudly,5,Neutral
ball,5,Neutral
asian,5,Neutral
coverage,5,Neutral
personally,5,Neutral
dinner,5,Neutral
communism,5,Neutral
ideology,5,Neutral
ignorance,5,Negativa
uncle,5,Neutral
playing,5,Neutral
hateful,5,Negativa
broadcast,5,Neutral
skill,5,Positiva
pas,5,Neutral
humor,5,Positiva
towards,5,Neutral
genocide,5,Negativa
soon,5,Neutral
feeling,5,Neutral
teleprompter,5,Neutral
basic,5,Neutral
principle,5,Neutral
allows,5,Neutral
base,5,Neutral
springfield,5,Neutral
scientist,5,Neutral
hispanic,5,Neutral
often,5,Neutral
ally,5,Neutral
manipulated,5,Neutral
definition,5,Neutral
hinchcliffe,5,Neutral
income,5,Neutral
mass,5,Neutral
cruise,5,Neutral
fixing,5,Neutral
buddy,5,Neutral
registered,5,Neutral
drop,5,Neutral
form,5,Neutral
jt,5,Neutral
nyc,5,Neutral
replace,5,Neutral
nc,5,Neutral
board,5,Neutral
checked,5,Neutral
rachel,5,Neutral
roe,5,Neutral
trap,5,Negativa
accidentally,5,Neutral
tuna,5,Neutral
journalist,5,Neutral
ezra,5,Neutral
laughed,4,Neutral
unbelievable,4,Negativa
tongue,4,Neutral
lgbtq,4,Neutral
virus,4,Negativa
quick,4,Neutral
restriction,4,Negativa
task,4,Neutral
issued,4,Neutral
operation,4,Neutral
lockdown,4,Neutral
concern,4,Negativa
impact,4,Neutral
divisive,4,Negativa
comparison,4,Neutral
focus,4,Neutral
expected,4,Neutral
direct,4,Neutral
recession,4,Negativa
wage,4,Neutral
stock,4,Neutral
alarm,4,Negativa
bridge,4,Neutral
shoe,4,Neutral
battle,4,Neutral
blown,4,Neutral
incompetent,4,Negativa
texas,4,Neutral
shotgun,4,Neutral
waiting,4,Neutral
unfit,4,Negativa
dress,4,Neutral
eating,4,Neutral
drink,4,Neutral
corporate,4,Neutral
donor,4,Neutral
opened,4,Neutral
sharing,4,Neutral
string,4,Neutral
hopeful,4,Positiva
kill,4,Negativa
dementia,4,Neutral
nerve,4,Neutral
ride,4,Neutral
wet,4,Neutral
dope,4,Negativa
anywhere,4,Neutral
abort,4,Negativa
added,4,Neutral
moral,4,Neutral
volunteer,4,Neutral
undecided,4,Negativa
felt,4,Neutral
meet,4,Neutral
sheep,4,Neutral
congressional,4,Neutral
til,4,Neutral
guest,4,Neutral
gang,4,Neutral
forgotten,4,Neutral
blm,4,Neutral
background,4,Neutral
knocking,4,Neutral
commitment,4,Positiva
terrorism,4,Negativa
tom,4,Neutral
sending,4,Neutral
youd,4,Neutral
arrested,4,Neutral
treason,4,Negativa
knocked,4,Neutral
beer,4,Neutral
servant,4,Neutral
dem,4,Neutral
dropped,4,Neutral
af,4,Neutral
forbid,4,Negativa
achievement,4,Positiva
tryna,4,Neutral
heritage,4,Neutral
former,4,Neutral
felony,4,Neutral
millionaire,4,Neutral
flow,4,Neutral
elementary,4,Neutral
neighborhood,4,Neutral
decided,4,Neutral
shooter,4,Neutral
allegation,4,Negativa
investigation,4,Neutral
executive,4,Neutral
announced,4,Neutral
regardless,4,Neutral
unacceptable,4,Negativa
directly,4,Neutral
immunity,4,Neutral
align,4,Neutral
earlier,4,Neutral
supreme,4,Positiva
requirement,4,Neutral
seat,4,Neutral
cash,4,Neutral
minor,4,Neutral
october,4,Neutral
affect,4,Neutral
fentanyl,4,Neutral
teach,4,Neutral
walnut,4,Neutral
murdered,4,Neutral
gift,4,Neutral
compassion,4,Positiva
adult,4,Neutral
performed,4,Neutral
emotional,4,Neutral
address,4,Neutral
dc,4,Neutral
ugly,4,Negativa
huh,4,Neutral
east,4,Neutral
mankato,4,Neutral
exchange,4,Neutral
native,4,Neutral
offered,4,Neutral
vicepresident,4,Neutral
listened,4,Neutral
length,4,Neutral
grandfather,4,Neutral
locker,4,Neutral
weirdest,4,Neutral
positive,4,Positiva
version,4,Neutral
fresh,4,Positiva
anger,4,Negativa
ccp,4,Neutral
cried,4,Neutral
earned,4,Neutral
industry,4,Neutral
differently,4,Neutral
authentic,4,Positiva
dignity,4,Positiva
ugh,4,Negativa
hug,4,Positiva
conference,4,Neutral
index,4,Neutral
bigger,4,Neutral
chicken,4,Neutral
district,4,Neutral
died,4,Negativa
compassionate,4,Positiva
assistant,4,Neutral
forced,4,Neutral
teaching,4,Neutral
offended,4,Neutral
feminine,4,Neutral
homophobia,4,Neutral
shameful,4,Negativa
report,4,Neutral
san,4,Neutral
plenty,4,Neutral
compliment,4,Positiva
defend,4,Neutral
protection,4,Positiva
africa,4,Neutral
obviously,4,Neutral
ren,4,Neutral
stimpys,4,Neutral
written,4,Neutral
cartoon,4,Neutral
movie,4,Neutral
quote,4,Neutral
singing,4,Neutral
kudos,4,Positiva
belongs,4,Neutral
road,4,Neutral
attorney,4,Neutral
material,4,Neutral
commie,4,Neutral
bail,4,Neutral
list,4,Neutral
strange,4,Negativa
starting,4,Neutral
filled,4,Neutral
pointing,4,Neutral
pat,4,Neutral
repeated,4,Neutral
popular,4,Positiva
upon,4,Neutral
mine,4,Neutral
politically,4,Neutral
apology,4,Neutral
spectrum,4,Neutral
outcome,4,Neutral
powerful,4,Positiva
impressive,4,Positiva
restaurant,4,Neutral
campaigning,4,Neutral
balanced,4,Positiva
slander,4,Negativa
w,4,Neutral
cia,4,Neutral
nasty,4,Negativa
loan,4,Neutral
washington,4,Neutral
supported,4,Positiva
defunding,4,Neutral
became,4,Neutral
forgive,4,Neutral
consent,4,Neutral
brainwashed,4,Neutral
favor,4,Positiva
providing,4,Neutral
commentary,4,Neutral
cared,4,Neutral
drag,4,Negativa
pocket,4,Neutral
staged,4,Neutral
water,4,Neutral
idk,4,Neutral
fema,4,Neutral
secret,4,Neutral
doj,4,Neutral
censorship,4,Neutral
incredibly,4,Positiva
medicare,4,Neutral
stream,4,Neutral
target,4,Neutral
arm,4,Neutral
relative,4,Neutral
sport,4,Neutral
present,4,Neutral
signing,4,Neutral
license,4,Neutral
degree,4,Neutral
corruption,4,Negativa
nail,4,Neutral
hypocrisy,4,Negativa
elect,4,Neutral
stick,4,Neutral
deport,4,Neutral
penny,4,Neutral
peggy,4,Neutral
yard,4,Neutral
sgt,4,Neutral
bringing,4,Neutral
fkh,4,Neutral
citizenship,4,Neutral
budget,4,Neutral
cheer,4,Positiva
learn,4,Neutral
senate,4,Neutral
cackle,4,Negativa
failing,4,Negativa
importance,4,Neutral
follower,4,Neutral
jewish,4,Neutral
happening,4,Neutral
mob,4,Neutral
catch,4,Neutral
shut,4,Neutral
sht,4,Neutral
deplorable,4,Negativa
brings,4,Neutral
cult,4,Neutral
bos,4,Neutral
gosh,4,Neutral
misguided,4,Negativa
severe,4,Negativa
raising,4,Neutral
regulation,4,Neutral
advantage,4,Positiva
handling,4,Neutral
trade,4,Neutral
wide,4,Neutral
neither,4,Neutral
claiming,4,Neutral
aside,4,Neutral
crossing,4,Neutral
ukraine,4,Neutral
lowest,4,Neutral
flip,4,Neutral
risk,4,Negativa
carefully,4,Neutral
witch,4,Neutral
rep,4,Neutral
winner,4,Positiva
considering,4,Neutral
victory,4,Positiva
shared,4,Neutral
violence,4,Neutral
consumer,4,Neutral
divide,4,Neutral
disrespectful,4,Negativa
environmental,4,Neutral
percent,4,Neutral
disparaging,4,Negativa
minded,4,Neutral
follow,4,Neutral
website,4,Neutral
date,4,Neutral
february,4,Neutral
solid,4,Positiva
department,4,Neutral
cleaning,4,Neutral
msg,4,Neutral
joking,4,Neutral
djt,4,Neutral
min,4,Neutral
effect,4,Neutral
nut,4,Neutral
carried,4,Neutral
tapper,4,Neutral
sanity,4,Neutral
potus,4,Neutral
arrest,4,Neutral
landslide,4,Neutral
discussion,4,Neutral
opposition,4,Negativa
box,4,Neutral
cast,4,Neutral
desi,4,Neutral
disinformation,4,Neutral
accused,4,Neutral
declare,4,Neutral
x,4,Neutral
floor,4,Neutral
non,4,Neutral
survive,4,Neutral
polling,4,Neutral
govt,4,Neutral
scotus,4,Neutral
federation,4,Neutral
associate,4,Neutral
briefing,4,Neutral
visit,4,Neutral
flavor,4,Neutral
sour,4,Negativa
hating,3,Negativa
finish,3,Neutral
florida,3,Neutral
cheney,3,Neutral
brainwashing,3,Neutral
cmon,3,Neutral
nowhere,3,Neutral
equality,3,Neutral
distancing,3,Neutral
travel,3,Neutral
slow,3,Negativa
specific,3,Neutral
led,3,Positiva
unfair,3,Neutral
unprecedented,3,Neutral
largely,3,Neutral
shutdown,3,Neutral
convicted,3,Neutral
sexual,3,Neutral
assault,3,Negativa
homophobic,3,Neutral
globe,3,Neutral
gallon,3,Neutral
saving,3,Neutral
met,3,Neutral
safepal,3,Neutral
usdt,3,Neutral
seed,3,Neutral
fetch,3,Neutral
churn,3,Neutral
clerk,3,Neutral
crater,3,Neutral
transferring,3,Neutral
binance,3,Neutral
corrected,3,Neutral
locked,3,Neutral
candy,3,Neutral
ashamed,3,Negativa
dumbest,3,Neutral
chip,3,Neutral
climb,3,Neutral
whoopi,3,Neutral
lock,3,Neutral
lip,3,Neutral
halloween,3,Neutral
fudd,3,Neutral
goodness,3,Positiva
stated,3,Neutral
fell,3,Negativa
swear,3,Neutral
valuable,3,Positiva
leg,3,Neutral
required,3,Neutral
draft,3,Neutral
suppose,3,Neutral
vances,3,Neutral
union,3,Neutral
accomplish,3,Positiva
shocked,3,Negativa
entitled,3,Neutral
interested,3,Neutral
donate,3,Neutral
negative,3,Negativa
hoping,3,Neutral
snow,3,Neutral
blind,3,Negativa
representative,3,Neutral
btw,3,Neutral
wednesday,3,Neutral
whoever,3,Neutral
hundred,3,Neutral
heel,3,Neutral
msm,3,Neutral
sunday,3,Neutral
perspective,3,Neutral
avoid,3,Neutral
tuesday,3,Neutral
attitude,3,Neutral
preserve,3,Neutral
direction,3,Neutral
wierd,3,Neutral
fly,3,Neutral
opening,3,Neutral
destructive,3,Negativa
governing,3,Neutral
steal,3,Negativa
deficit,3,Neutral
nixon,3,Neutral
stunt,3,Negativa
honey,3,Neutral
nevada,3,Neutral
curse,3,Negativa
disease,3,Neutral
option,3,Neutral
knee,3,Neutral
sufficient,3,Positiva
disposer,3,Neutral
muhammad,3,Neutral
strength,3,Neutral
cheating,3,Negativa
delay,3,Negativa
doug,3,Neutral
murder,3,Negativa
massacre,3,Negativa
spreading,3,Neutral
ex,3,Neutral
h,3,Neutral
culture,3,Neutral
sooo,3,Neutral
rural,3,Neutral
yep,3,Neutral
welfare,3,Neutral
window,3,Neutral
pack,3,Neutral
pervert,3,Negativa
urge,3,Neutral
negotiated,3,Neutral
operate,3,Neutral
entirely,3,Neutral
trial,3,Neutral
exemption,3,Neutral
jew,3,Neutral
reluctantly,3,Negativa
ruled,3,Neutral
similar,3,Neutral
university,3,Neutral
educate,3,Neutral
hunting,3,Neutral
scrap,3,Negativa
reasonable,3,Positiva
cute,3,Positiva
flood,3,Neutral
ring,3,Neutral
flaw,3,Negativa
return,3,Neutral
mentally,3,Neutral
granddaughter,3,Neutral
honesty,3,Positiva
barron,3,Neutral
criticizing,3,Negativa
display,3,Neutral
exact,3,Neutral
trained,3,Neutral
eric,3,Neutral
weakness,3,Negativa
continued,3,Neutral
rioter,3,Neutral
authority,3,Neutral
medication,3,Neutral
mocking,3,Negativa
bullying,3,Negativa
permission,3,Neutral
accessible,3,Positiva
coaching,3,Neutral
chamber,3,Neutral
west,3,Neutral
inappropriate,3,Negativa
contact,3,Neutral
hence,3,Neutral
safer,3,Neutral
chant,3,Neutral
nominee,3,Neutral
blood,3,Neutral
dispenser,3,Neutral
september,3,Neutral
entering,3,Neutral
arena,3,Neutral
compulsive,3,Negativa
dam,3,Neutral
jones,3,Neutral
badly,3,Negativa
claimed,3,Neutral
activity,3,Neutral
deeply,3,Neutral
essence,3,Neutral
screen,3,Neutral
hairspray,3,Neutral
posting,3,Neutral
plastic,3,Neutral
ease,3,Positiva
ca,3,Neutral
connection,3,Neutral
retirement,3,Neutral
spit,3,Neutral
suddenly,3,Neutral
creation,3,Neutral
wh,3,Neutral
shoot,3,Neutral
hed,3,Neutral
gaslighting,3,Neutral
idiotic,3,Negativa
demeanor,3,Neutral
considered,3,Neutral
seemed,3,Neutral
focused,3,Neutral
cutting,3,Neutral
ironic,3,Negativa
touchdown,3,Neutral
fucking,3,Negativa
explains,3,Neutral
accepting,3,Neutral
tolerant,3,Neutral
join,3,Neutral
beast,3,Neutral
enter,3,Neutral
season,3,Neutral
composed,3,Neutral
lyric,3,Neutral
included,3,Neutral
saturday,3,Neutral
happily,3,Positiva
six,3,Neutral
throughout,3,Neutral
pet,3,Neutral
pal,3,Neutral
grandmother,3,Neutral
mix,3,Neutral
roast,3,Neutral
park,3,Neutral
awkward,3,Negativa
proved,3,Neutral
threw,3,Neutral
disappointed,3,Negativa
duty,3,Neutral
disregard,3,Negativa
field,3,Neutral
test,3,Neutral
upside,3,Neutral
crash,3,Negativa
dishonest,3,Negativa
enforcement,3,Neutral
encouraging,3,Positiva
react,3,Neutral
pharma,3,Neutral
uk,3,Neutral
minding,3,Neutral
addressed,3,Neutral
podium,3,Neutral
cheering,3,Neutral
later,3,Neutral
cross,3,Neutral
sort,3,Neutral
learned,3,Neutral
deleted,3,Neutral
original,3,Neutral
roth,3,Neutral
breathe,3,Neutral
likeable,3,Neutral
sold,3,Neutral
excellent,3,Positiva
minn,3,Neutral
cookie,3,Neutral
marthas,3,Neutral
ultimate,3,Neutral
qualify,3,Positiva
repeatedly,3,Neutral
peter,3,Neutral
liers,3,Neutral
tater,3,Neutral
tot,3,Neutral
turkey,3,Neutral
site,3,Neutral
fry,3,Neutral
scumbag,3,Neutral
warm,3,Positiva
unlike,3,Neutral
hmmm,3,Neutral
tiny,3,Neutral
caught,3,Neutral
economics,3,Neutral
moderate,3,Neutral
farley,3,Neutral
unvetted,3,Neutral
collected,3,Neutral
recording,3,Neutral
supply,3,Neutral
nine,3,Neutral
remove,3,Neutral
odd,3,Negativa
iraq,3,Neutral
stealing,3,Negativa
kennedy,3,Neutral
cop,3,Neutral
quit,3,Neutral
continues,3,Neutral
uber,3,Neutral
slogan,3,Neutral
mocked,3,Negativa
singapore,3,Neutral
dealing,3,Neutral
everyones,3,Neutral
friendly,3,Positiva
current,3,Neutral
leaving,3,Neutral
defund,3,Neutral
hire,3,Neutral
awolz,3,Neutral
spew,3,Negativa
particular,3,Neutral
repeating,3,Neutral
accomplished,3,Positiva
credit,3,Neutral
vulnerability,3,Neutral
regime,3,Neutral
reverse,3,Neutral
netanyahu,3,Neutral
picture,3,Neutral
proven,3,Positiva
science,3,Neutral
received,3,Neutral
french,3,Neutral
clueless,3,Negativa
scared,3,Negativa
convince,3,Neutral
bartender,3,Neutral
messy,3,Negativa
practice,3,Neutral
golf,3,Neutral
sinking,3,Negativa
surplus,3,Neutral
useless,3,Negativa
boycott,3,Negativa
mayor,3,Neutral
elons,3,Neutral
decides,3,Neutral
engine,3,Neutral
beach,3,Neutral
nov,3,Neutral
harm,3,Negativa
testing,3,Neutral
classy,3,Positiva
thus,3,Neutral
visited,3,Neutral
perhaps,3,Neutral
insurance,3,Neutral
usual,3,Neutral
embarrass,3,Negativa
pig,3,Negativa
bigot,3,Neutral
wouldve,3,Neutral
potato,3,Neutral
likable,3,Positiva
per,3,Neutral
paper,3,Neutral
backwards,3,Neutral
constantly,3,Neutral
grate,3,Negativa
ted,3,Neutral
witnessed,3,Neutral
volume,3,Neutral
brilliant,3,Positiva
ireland,3,Neutral
harder,3,Neutral
reply,3,Neutral
ect,3,Neutral
kinda,3,Neutral
award,3,Positiva
document,3,Neutral
caring,3,Neutral
humanity,3,Neutral
hotline,3,Neutral
deployed,3,Neutral
garden,3,Neutral
yale,3,Neutral
approximately,3,Neutral
kkk,3,Neutral
slave,3,Negativa
cake,3,Neutral
van,3,Neutral
spin,3,Neutral
verbal,3,Neutral
patient,3,Positiva
asylum,3,Neutral
harriswaltz,3,Neutral
kampala,3,Neutral
contrast,3,Neutral
bright,3,Positiva
pandering,3,Negativa
figured,3,Neutral
petty,3,Negativa
concerning,3,Neutral
donnie,3,Neutral
write,3,Neutral
haha,3,Neutral
makeup,3,Neutral
pot,3,Neutral
projection,3,Neutral
adding,3,Neutral
em,3,Neutral
gesture,3,Neutral
darn,3,Neutral
treat,3,Neutral
repeat,3,Neutral
rhe,3,Neutral
divided,3,Neutral
rip,3,Negativa
palestinian,3,Neutral
relax,3,Neutral
lye,3,Neutral
butt,3,Neutral
goal,3,Neutral
intended,3,Neutral
lunatic,3,Negativa
mental,3,Neutral
substantial,3,Neutral
genuinely,3,Neutral
charisma,3,Positiva
circus,3,Neutral
jerk,3,Negativa
inability,3,Negativa
environment,3,Neutral
undermine,3,Negativa
unqualified,3,Negativa
complex,3,Negativa
superficial,3,Negativa
influence,3,Neutral
ineffective,3,Negativa
potential,3,Neutral
saved,3,Neutral
charismatic,3,Positiva
expect,3,Neutral
fella,3,Neutral
drilling,3,Neutral
oil,3,Neutral
pricesno,3,Neutral
short,3,Neutral
abnormal,3,Negativa
loses,3,Negativa
ended,3,Neutral
sarcasm,3,Negativa
nauseating,3,Negativa
diversity,3,Neutral
professor,3,Neutral
ratio,3,Neutral
march,3,Neutral
accountability,3,Neutral
amendment,3,Neutral
spirit,3,Neutral
anyway,3,Neutral
annual,3,Neutral
contest,3,Neutral
curious,3,Neutral
progress,3,Positiva
becomes,3,Neutral
toxic,3,Negativa
wolf,3,Neutral
increase,3,Neutral
theyd,3,Neutral
copy,3,Neutral
birthday,3,Neutral
destruction,3,Negativa
wade,3,Neutral
tire,3,Neutral
spoiled,3,Negativa
soap,3,Neutral
opera,3,Neutral
easily,3,Neutral
watermelon,3,Neutral
civil,3,Neutral
root,3,Neutral
venue,3,Neutral
representing,3,Neutral
tourism,3,Neutral
usually,3,Neutral
intentionally,3,Neutral
cruz,3,Neutral
virgin,3,Neutral
clue,3,Neutral
unhinged,3,Neutral
industrial,3,Neutral
literal,3,Neutral
fault,3,Negativa
vietnam,3,Neutral
pa,3,Neutral
outrage,3,Negativa
covered,3,Neutral
mistake,3,Negativa
flipping,3,Neutral
bailed,3,Neutral
praying,3,Neutral
nope,3,Neutral
mentioning,3,Neutral
launched,3,Neutral
apart,3,Neutral
personality,3,Neutral
prosperity,3,Positiva
manner,3,Neutral
earn,3,Neutral
draconian,3,Negativa
pedophile,3,Neutral
disney,3,Neutral
western,3,Neutral
novel,3,Neutral
wing,3,Neutral
prop,3,Neutral
gasoline,3,Neutral
angeles,3,Neutral
g,3,Neutral
hidden,3,Neutral
convinced,3,Neutral
theory,3,Neutral
cultural,3,Neutral
criticized,3,Negativa
warning,3,Negativa
fabulous,3,Positiva
endless,3,Neutral
bush,3,Neutral
trillion,3,Neutral
counted,3,Neutral
pls,3,Neutral
fascism,3,Negativa
civilian,3,Neutral
medicine,3,Neutral
band,3,Neutral
georgia,3,Neutral
corn,3,Neutral
madam,3,Neutral
causing,3,Neutral
jab,3,Neutral
ego,3,Neutral
hows,3,Neutral
predator,3,Neutral
wipe,3,Neutral
fought,3,Neutral
unite,3,Neutral
devil,3,Negativa
overseas,3,Neutral
ah,3,Neutral
ana,3,Neutral
navarro,3,Neutral
miserable,3,Negativa
assassination,3,Neutral
talent,3,Positiva
warns,3,Neutral
grand,3,Positiva
prix,3,Neutral
bizarre,3,Negativa
vanguard,3,Neutral
following,3,Neutral
feeding,3,Neutral
york,3,Neutral
awful,3,Negativa
manufacturing,3,Neutral
growing,3,Neutral
turnout,3,Neutral
playbook,3,Neutral
preparing,3,Neutral
bye,3,Neutral
detail,3,Neutral
searching,3,Neutral
exposed,3,Neutral
horrendous,3,Negativa
leadsitems,3,Neutral
wuhan,3,Neutral
johnson,3,Neutral
deplorables,3,Neutral
solve,3,Neutral
embarrassed,3,Neutral
hamburger,3,Neutral
momma,3,Neutral
taste,3,Neutral
headline,3,Neutral
mayonnaise,3,Neutral
heat,3,Neutral
apartment,3,Neutral
roll,3,Neutral
swifties,3,Neutral
nyt,3,Neutral
zoo,3,Neutral
liz,2,Neutral
pointed,2,Neutral
happens,2,Neutral
hears,2,Neutral
labeling,2,Neutral
highlight,2,Neutral
recognize,2,Neutral
originated,2,Neutral
guideline,2,Neutral
established,2,Neutral
provided,2,Neutral
mask,2,Neutral
affected,2,Neutral
constant,2,Neutral
addressing,2,Neutral
reflects,2,Neutral
discourse,2,Neutral
burger,2,Neutral
lgbt,2,Neutral
lesbian,2,Neutral
slandering,2,Neutral
dozen,2,Neutral
slip,2,Neutral
bro,2,Neutral
pro,2,Neutral
closer,2,Neutral
jumping,2,Neutral
bulk,2,Neutral
greedy,2,Negativa
coz,2,Neutral
bankrupt,2,Negativa
ohh,2,Neutral
rear,2,Neutral
oprah,2,Neutral
viva,2,Neutral
stair,2,Neutral
climbed,2,Neutral
wrabbit,2,Neutral
sanitation,2,Neutral
pie,2,Neutral
pelosi,2,Neutral
overtime,2,Neutral
richer,2,Positiva
cabinet,2,Neutral
refuse,2,Negativa
endorse,2,Positiva
closely,2,Neutral
difficult,2,Negativa
offtopic,2,Neutral
applause,2,Neutral
inspiration,2,Positiva
strengthen,2,Neutral
reject,2,Negativa
commander,2,Neutral
chief,2,Neutral
armed,2,Neutral
ie,2,Neutral
requires,2,Neutral
paycheck,2,Neutral
kicked,2,Neutral
admire,2,Positiva
dumpster,2,Neutral
dumber,2,Neutral
necessary,2,Neutral
creator,2,Neutral
disagree,2,Negativa
trustworthy,2,Positiva
awake,2,Neutral
careful,2,Neutral
az,2,Neutral
gen,2,Neutral
z,2,Neutral
masculinity,2,Neutral
observation,2,Neutral
register,2,Neutral
tenure,2,Neutral
trickle,2,Neutral
indeed,2,Neutral
threatening,2,Negativa
insurrection,2,Negativa
sat,2,Neutral
stump,2,Negativa
sheet,2,Neutral
rebuilt,2,Neutral
warms,2,Neutral
deb,2,Neutral
haaland,2,Neutral
albuquerque,2,Neutral
contributed,2,Neutral
edited,2,Neutral
ridiculously,2,Negativa
microphone,2,Neutral
firing,2,Neutral
tomorrow,2,Neutral
counting,2,Neutral
governance,2,Neutral
nonamerican,2,Neutral
remain,2,Neutral
patriot,2,Positiva
account,2,Neutral
op,2,Neutral
dishonor,2,Negativa
theyll,2,Neutral
somehow,2,Neutral
regan,2,Neutral
bankruptcy,2,Neutral
allegedly,2,Neutral
asset,2,Neutral
richard,2,Neutral
exploding,2,Neutral
marble,2,Neutral
fame,2,Positiva
begin,2,Neutral
controlled,2,Neutral
succeed,2,Positiva
restore,2,Neutral
glory,2,Positiva
rise,2,Neutral
knock,2,Negativa
promoting,2,Neutral
properly,2,Positiva
slam,2,Neutral
distress,2,Negativa
loaf,2,Neutral
satisfy,2,Positiva
righteous,2,Positiva
subservient,2,Negativa
reward,2,Positiva
displaced,2,Negativa
almighty,2,Neutral
beg,2,Negativa
mighty,2,Positiva
yemeni,2,Neutral
deadline,2,Neutral
circumstance,2,Neutral
heaven,2,Positiva
closed,2,Neutral
refuge,2,Neutral
humiliate,2,Negativa
c,2,Neutral
religion,2,Neutral
carbon,2,Neutral
disingenuous,2,Negativa
bloody,2,Negativa
moo,2,Neutral
guaranteed,2,Neutral
troop,2,Neutral
grown,2,Neutral
dragged,2,Negativa
dealer,2,Neutral
gangster,2,Negativa
nightmare,2,Negativa
clothes,2,Neutral
flannel,2,Neutral
worrying,2,Negativa
clothing,2,Neutral
thru,2,Neutral
crush,2,Negativa
choir,2,Neutral
director,2,Neutral
lover,2,Positiva
relate,2,Neutral
ear,2,Neutral
beard,2,Neutral
broken,2,Negativa
identity,2,Neutral
twice,2,Neutral
molested,2,Neutral
determined,2,Neutral
lutheran,2,Neutral
resume,2,Neutral
infringed,2,Neutral
filed,2,Neutral
assembly,2,Neutral
denying,2,Negativa
traditional,2,Neutral
attend,2,Neutral
refused,2,Negativa
pressure,2,Neutral
hiring,2,Neutral
exists,2,Neutral
touched,2,Neutral
relationship,2,Neutral
fertility,2,Neutral
rape,2,Negativa
surprise,2,Neutral
pregnancy,2,Neutral
priceless,2,Positiva
heartstrings,2,Neutral
pulling,2,Neutral
rnc,2,Neutral
tidal,2,Neutral
wondered,2,Neutral
bond,2,Neutral
acknowledge,2,Neutral
annoying,2,Negativa
demand,2,Neutral
owes,2,Neutral
caused,2,Neutral
physically,2,Neutral
bravo,2,Positiva
legislation,2,Neutral
confused,2,Negativa
inadequacy,2,Negativa
fireman,2,Neutral
aka,2,Neutral
foot,2,Neutral
responsible,2,Neutral
stomach,2,Neutral
twin,2,Neutral
transvestite,2,Neutral
followup,2,Neutral
wiping,2,Neutral
clarify,2,Neutral
stuck,2,Negativa
constellation,2,Neutral
ell,2,Neutral
entrance,2,Neutral
tone,2,Neutral
adolf,2,Neutral
tier,2,Neutral
denounce,2,Negativa
sergeant,2,Neutral
bed,2,Neutral
usaa,2,Neutral
balz,2,Neutral
hysterical,2,Negativa
dedicated,2,Positiva
shamelessly,2,Negativa
rebate,2,Neutral
trip,2,Neutral
capital,2,Neutral
presence,2,Neutral
named,2,Neutral
outstanding,2,Positiva
bear,2,Neutral
jumped,2,Neutral
weekend,2,Neutral
summer,2,Neutral
wore,2,Neutral
conflict,2,Negativa
technology,2,Neutral
ought,2,Neutral
express,2,Neutral
treated,2,Neutral
leash,2,Neutral
